id,days
281585,21-30
197280,11-20
118286,11-20
57670,51-60
23408,31-40
138989,21-30
255967,21-30
202119,21-30
111596,21-30
291002,21-30
184560,21-30
82434,21-30
16046,21-30
35875,11-20
250704,21-30
50791,21-30
43732,21-30
276738,21-30
48827,11-20
309345,21-30
217942,11-20
46570,51-60
284060,21-30
12249,11-20
271093,21-30
161361,21-30
272639,11-20
189676,21-30
317657,11-20
136418,11-20
278296,21-30
209287,11-20
275493,11-20
118691,21-30
173836,21-30
304696,21-30
112205,51-60
14244,21-30
92848,31-40
245133,11-20
304340,11-20
255258,51-60
182613,11-20
108784,21-30
192785,21-30
78247,21-30
60547,21-30
252196,21-30
262801,51-60
85344,21-30
167156,11-20
260075,21-30
46890,21-30
101484,11-20
260032,11-20
184853,21-30
153370,21-30
201885,21-30
301186,51-60
125518,21-30
207748,31-40
189155,11-20
60128,21-30
200248,21-30
143588,21-30
230365,21-30
263093,21-30
54958,21-30
289689,21-30
268916,51-60
287226,21-30
229082,21-30
52854,21-30
16027,51-60
297742,21-30
2057,21-30
204021,21-30
177369,21-30
302767,51-60
299599,21-30
256061,51-60
103741,51-60
12862,21-30
266400,21-30
149044,51-60
212657,31-40
203401,21-30
125041,11-20
315992,51-60
274005,21-30
307642,31-40
142638,21-30
41220,21-30
195231,21-30
192226,21-30
139435,21-30
64553,51-60
7894,31-40
266819,21-30
169677,31-40
44903,21-30
298426,21-30
10651,21-30
275422,21-30
213079,21-30
256727,21-30
276551,51-60
273826,51-60
52434,21-30
40249,51-60
44191,21-30
216897,51-60
34934,21-30
85797,11-20
289874,11-20
285381,31-40
280908,51-60
138637,21-30
165215,21-30
136601,21-30
317583,11-20
136932,21-30
249494,21-30
65986,21-30
238652,21-30
245528,51-60
143195,31-40
32938,51-60
112111,21-30
84608,11-20
279711,21-30
127604,21-30
5720,21-30
162194,51-60
179749,11-20
232451,11-20
290347,11-20
207299,21-30
13913,51-60
141519,21-30
297658,31-40
49034,21-30
200591,21-30
9420,11-20
116526,21-30
286426,21-30
241979,51-60
58858,21-30
98191,21-30
7423,11-20
165436,11-20
226603,21-30
42574,21-30
215921,21-30
157442,51-60
310575,11-20
4390,21-30
236247,21-30
5438,21-30
178263,51-60
85400,21-30
252987,11-20
213127,21-30
206353,21-30
20405,21-30
209198,21-30
245837,21-30
206973,21-30
174323,21-30
236162,31-40
159820,11-20
81796,21-30
89472,21-30
37875,11-20
241430,11-20
116905,31-40
131996,21-30
95873,21-30
316851,21-30
175827,21-30
253226,31-40
298327,51-60
157977,21-30
112180,21-30
54595,21-30
248545,51-60
36790,11-20
63719,21-30
221887,51-60
246092,11-20
313932,21-30
3253,21-30
297794,21-30
185518,11-20
101757,21-30
29463,51-60
29620,21-30
188884,21-30
106635,21-30
310917,21-30
73816,21-30
195464,11-20
144717,21-30
54306,21-30
233169,11-20
556,51-60
147272,31-40
257425,21-30
210822,21-30
128332,21-30
236187,21-30
74110,11-20
195864,21-30
85224,11-20
30466,51-60
312645,21-30
129014,21-30
242687,51-60
55169,21-30
178625,21-30
161326,21-30
55167,21-30
17000,21-30
223023,51-60
113906,21-30
24338,21-30
257040,21-30
44767,21-30
124550,21-30
301503,11-20
145538,11-20
121234,21-30
303550,21-30
154493,21-30
285199,11-20
72653,51-60
210771,21-30
7401,21-30
271645,21-30
300224,51-60
16156,21-30
227937,21-30
182520,21-30
81899,11-20
154585,21-30
151246,51-60
106197,21-30
96436,11-20
77946,11-20
286198,21-30
282865,21-30
256841,21-30
61627,21-30
37362,21-30
189585,21-30
182405,21-30
153333,51-60
185983,21-30
36243,51-60
5882,21-30
291339,21-30
114079,21-30
244144,21-30
67547,21-30
224481,31-40
296615,51-60
117993,11-20
29333,11-20
302090,21-30
3522,11-20
14026,11-20
157614,11-20
237910,21-30
70725,11-20
80806,21-30
154779,21-30
107959,21-30
295866,21-30
107529,21-30
111812,51-60
85815,11-20
265106,11-20
99485,11-20
174995,21-30
45097,21-30
124399,21-30
158816,21-30
247833,21-30
145520,21-30
124901,51-60
50025,51-60
6611,21-30
222552,31-40
259286,21-30
225784,21-30
176693,11-20
302429,21-30
259678,31-40
107845,11-20
246901,21-30
264386,21-30
59265,21-30
20772,21-30
50077,21-30
273489,21-30
156271,51-60
249579,21-30
218261,21-30
59786,51-60
44692,21-30
155039,51-60
234894,11-20
291602,21-30
143295,21-30
189990,51-60
161784,21-30
279307,11-20
294646,51-60
107261,21-30
31362,11-20
70419,21-30
116213,11-20
289862,51-60
76483,21-30
194633,21-30
104426,51-60
189985,21-30
180222,31-40
232018,21-30
315750,21-30
187266,21-30
45067,11-20
122502,11-20
9679,51-60
314932,51-60
190846,21-30
164305,21-30
192933,11-20
269865,21-30
309086,21-30
147380,21-30
22181,51-60
126380,21-30
179979,21-30
223187,51-60
280253,11-20
95616,21-30
67019,21-30
240468,51-60
2999,21-30
280060,21-30
193158,21-30
159604,21-30
10516,11-20
17694,11-20
101433,31-40
155836,11-20
104892,31-40
37670,21-30
40823,21-30
174894,31-40
115757,51-60
288349,51-60
168349,11-20
105839,21-30
309300,21-30
137559,21-30
212459,21-30
270388,31-40
269885,21-30
224227,21-30
103428,21-30
196524,51-60
273634,51-60
46906,51-60
124884,51-60
305725,31-40
247835,11-20
33644,11-20
103697,51-60
242648,51-60
197644,21-30
258807,11-20
184331,51-60
184915,21-30
32395,11-20
186295,51-60
307708,11-20
265458,21-30
196346,51-60
67371,11-20
287480,21-30
30263,51-60
108200,11-20
246172,21-30
146404,21-30
288224,21-30
263842,21-30
39846,11-20
234140,11-20
300393,51-60
302926,11-20
227272,21-30
36178,51-60
226758,21-30
223480,51-60
110570,21-30
255849,21-30
67238,21-30
70354,21-30
208251,11-20
142631,31-40
232662,21-30
79997,11-20
63477,21-30
275316,51-60
83016,21-30
289290,21-30
39989,11-20
298364,51-60
246700,51-60
245877,11-20
276789,51-60
103000,51-60
182605,21-30
157827,51-60
31745,21-30
86854,21-30
166492,21-30
91041,31-40
53819,21-30
316669,31-40
49870,21-30
201821,21-30
79297,21-30
137095,11-20
179431,21-30
259981,21-30
14289,21-30
298385,21-30
236579,11-20
186908,51-60
235924,21-30
151945,21-30
108164,51-60
84866,21-30
117600,21-30
133636,31-40
36443,51-60
171199,21-30
209400,11-20
210680,21-30
22404,31-40
135536,11-20
215739,11-20
270776,21-30
40724,51-60
54576,21-30
193356,21-30
86693,21-30
167426,11-20
77674,21-30
76525,11-20
164279,51-60
185105,11-20
60588,11-20
174508,21-30
144946,11-20
195262,21-30
153939,31-40
83272,21-30
287030,21-30
268144,51-60
174283,21-30
45618,11-20
49386,11-20
120479,51-60
157910,11-20
183315,21-30
219257,21-30
308284,31-40
21694,21-30
133421,21-30
197565,21-30
59557,31-40
233527,21-30
4351,11-20
244231,51-60
168699,11-20
259827,21-30
197590,11-20
204294,21-30
252578,21-30
131634,51-60
249648,11-20
202067,11-20
207319,21-30
55314,21-30
242821,21-30
310891,51-60
27509,11-20
173577,11-20
265360,51-60
311914,21-30
157290,11-20
38028,21-30
136920,31-40
122244,21-30
99959,51-60
269983,21-30
207581,11-20
28292,21-30
147875,21-30
50435,21-30
110085,51-60
16163,21-30
89363,31-40
239049,21-30
231150,21-30
245169,11-20
171744,21-30
103172,51-60
44857,11-20
247007,11-20
262218,51-60
228557,11-20
212432,21-30
114537,21-30
11874,11-20
79791,51-60
108764,21-30
44986,21-30
221826,21-30
94973,21-30
105900,21-30
312779,21-30
234274,51-60
226798,11-20
28478,21-30
149983,21-30
186382,51-60
241654,21-30
159889,31-40
215792,21-30
191034,21-30
154122,11-20
267125,21-30
62245,31-40
164599,51-60
226883,21-30
267859,21-30
235439,21-30
188472,21-30
253588,21-30
311948,21-30
170280,11-20
73637,21-30
146998,21-30
28200,21-30
15626,21-30
213656,11-20
156730,21-30
186544,21-30
1623,21-30
275913,21-30
103917,21-30
300314,21-30
107994,21-30
41763,21-30
3683,21-30
267957,51-60
253936,21-30
291848,21-30
56660,21-30
118607,21-30
32709,11-20
110543,51-60
309243,11-20
45962,11-20
317003,21-30
200572,21-30
59580,31-40
272441,51-60
259814,21-30
163775,21-30
132719,11-20
212444,21-30
261733,21-30
246370,21-30
149759,11-20
126106,21-30
125100,11-20
41692,11-20
316477,11-20
296734,21-30
226579,21-30
55312,21-30
44315,21-30
124074,11-20
284585,51-60
94797,11-20
16404,21-30
22894,21-30
58253,11-20
98909,21-30
114252,21-30
33231,51-60
64042,21-30
208565,31-40
29496,21-30
128457,11-20
116703,31-40
161517,21-30
89246,21-30
240645,11-20
175613,51-60
64606,51-60
15763,21-30
180542,11-20
184820,21-30
211672,21-30
2959,31-40
218624,51-60
274228,21-30
220828,11-20
131757,21-30
202208,11-20
131348,11-20
250249,51-60
155847,21-30
48858,21-30
187893,21-30
229216,11-20
35203,11-20
74380,21-30
85160,21-30
287092,21-30
290596,21-30
188295,21-30
16119,51-60
2804,21-30
172637,31-40
8142,21-30
8040,51-60
111533,21-30
8228,21-30
275915,21-30
62798,31-40
187905,11-20
142434,31-40
160728,21-30
270632,21-30
12541,21-30
246217,21-30
107085,21-30
36752,21-30
179119,21-30
180129,21-30
317646,31-40
167246,21-30
151968,11-20
279056,21-30
159471,21-30
157472,31-40
251021,21-30
159946,21-30
204345,11-20
132531,11-20
137260,21-30
172245,11-20
39089,51-60
12533,21-30
17456,21-30
51688,21-30
188692,51-60
86612,21-30
184999,11-20
304777,31-40
249626,11-20
212184,21-30
250158,51-60
76587,11-20
148021,51-60
2365,51-60
110950,21-30
95851,11-20
42821,11-20
312111,21-30
145957,21-30
244657,51-60
236767,11-20
232176,31-40
75266,21-30
88038,21-30
70425,11-20
232435,51-60
262733,31-40
313206,21-30
97197,21-30
98257,51-60
175346,21-30
27002,11-20
33601,11-20
102584,11-20
99482,21-30
8437,51-60
141239,51-60
305229,11-20
39252,21-30
257863,21-30
295643,51-60
1938,21-30
141362,21-30
277434,21-30
289545,21-30
89995,11-20
134320,21-30
286220,21-30
248704,31-40
255657,21-30
309323,31-40
252786,21-30
215121,21-30
61735,11-20
84462,11-20
269972,21-30
28479,51-60
60792,51-60
166068,21-30
268252,21-30
194301,21-30
302490,21-30
188424,11-20
68540,21-30
313320,21-30
290541,21-30
293297,21-30
304563,51-60
124238,51-60
175843,21-30
232484,21-30
253583,11-20
208115,21-30
254336,21-30
130053,51-60
149115,21-30
127144,51-60
314268,31-40
302959,21-30
142740,21-30
110813,21-30
159269,21-30
64613,11-20
207541,21-30
69729,21-30
160322,11-20
134929,21-30
63684,21-30
170904,21-30
122802,31-40
78779,21-30
42493,31-40
284697,51-60
134794,21-30
114217,21-30
304722,31-40
144755,21-30
195964,21-30
70220,51-60
274605,21-30
88671,21-30
82872,11-20
72479,11-20
53147,31-40
228521,21-30
109125,21-30
96891,21-30
300055,21-30
269830,21-30
286327,21-30
70898,11-20
217363,51-60
215234,21-30
196706,21-30
116203,21-30
20581,21-30
228266,21-30
10480,21-30
259663,21-30
94338,11-20
83285,21-30
194522,11-20
255759,11-20
238333,21-30
216265,31-40
86081,21-30
281960,21-30
178907,31-40
241630,31-40
117873,21-30
13311,51-60
274052,11-20
206148,21-30
218168,11-20
55962,21-30
174870,21-30
137793,31-40
51235,11-20
35827,11-20
246821,21-30
288238,21-30
22606,21-30
132671,21-30
16255,11-20
147898,11-20
306545,21-30
136240,31-40
85294,21-30
300907,11-20
286472,51-60
80201,11-20
171486,11-20
131373,21-30
254450,51-60
277139,31-40
68309,21-30
141580,11-20
67127,21-30
237602,21-30
26477,21-30
274927,51-60
139371,21-30
41084,11-20
100858,21-30
50624,51-60
313624,51-60
107113,51-60
82629,11-20
29894,21-30
90145,21-30
164994,51-60
301395,21-30
184599,51-60
235156,11-20
64828,51-60
252496,51-60
226488,51-60
263927,51-60
276838,11-20
242399,11-20
309296,21-30
199222,21-30
209008,21-30
39732,21-30
161310,51-60
90205,11-20
65209,11-20
125188,21-30
18983,21-30
33650,31-40
173382,11-20
114955,11-20
19536,21-30
89139,21-30
25721,21-30
72092,21-30
155125,51-60
115625,21-30
89895,31-40
148138,21-30
176623,21-30
304846,51-60
189459,11-20
120805,11-20
273475,51-60
9969,11-20
154004,51-60
153447,21-30
180738,21-30
217792,21-30
28509,51-60
168527,21-30
142883,21-30
109395,21-30
122632,21-30
106420,31-40
267807,21-30
93662,21-30
51544,21-30
225105,11-20
176409,21-30
56816,21-30
292041,11-20
160803,21-30
22609,31-40
109745,21-30
295807,11-20
109621,51-60
129606,21-30
98611,51-60
49801,11-20
43765,21-30
316738,21-30
246969,51-60
160369,21-30
97818,21-30
213162,21-30
110654,51-60
186661,11-20
134647,51-60
9640,31-40
301223,11-20
256929,51-60
84741,21-30
311930,11-20
182568,21-30
262854,21-30
125956,21-30
44912,21-30
90602,21-30
221478,21-30
10824,51-60
284415,11-20
141377,11-20
65222,21-30
220657,21-30
216692,21-30
297949,21-30
272704,21-30
266756,21-30
291363,51-60
228845,21-30
31976,51-60
266697,21-30
155933,21-30
108156,11-20
78275,11-20
281918,21-30
80430,31-40
262282,51-60
136000,11-20
34241,11-20
238262,51-60
262841,21-30
128291,11-20
18796,11-20
193114,51-60
121599,21-30
13562,51-60
270047,11-20
157329,21-30
156153,51-60
273330,11-20
273875,31-40
218812,11-20
128125,51-60
25544,21-30
79245,21-30
296888,21-30
132696,21-30
315281,21-30
82650,51-60
193377,11-20
178912,21-30
113259,11-20
10705,51-60
238786,51-60
97014,11-20
276849,21-30
295317,11-20
17713,11-20
187148,11-20
130345,21-30
152646,31-40
81633,21-30
18233,21-30
251905,21-30
50670,21-30
39833,51-60
181628,21-30
213864,31-40
180583,21-30
93819,11-20
266268,21-30
65472,21-30
66510,51-60
191165,11-20
183355,21-30
210739,21-30
81806,21-30
46124,21-30
90124,31-40
148147,21-30
300634,21-30
42241,11-20
70571,21-30
273357,21-30
153222,21-30
221847,31-40
314371,51-60
27997,11-20
294040,21-30
277389,21-30
145515,21-30
94786,21-30
222322,21-30
109510,21-30
120623,21-30
203723,21-30
267945,21-30
2416,11-20
275655,21-30
309766,11-20
6658,11-20
23160,21-30
118109,51-60
235973,21-30
118212,21-30
298714,11-20
127054,51-60
281417,21-30
7873,21-30
209504,51-60
213535,11-20
44790,11-20
22819,21-30
242369,51-60
18001,21-30
142581,51-60
110907,21-30
162644,11-20
133139,11-20
273760,21-30
13758,51-60
75120,51-60
90972,21-30
20335,51-60
154125,11-20
256099,21-30
164700,21-30
219926,31-40
265366,11-20
229645,21-30
121086,21-30
29952,21-30
270673,21-30
195718,11-20
39852,21-30
16632,21-30
74952,21-30
212169,31-40
22045,51-60
146139,11-20
75212,51-60
25286,21-30
169461,21-30
58931,21-30
43467,11-20
249979,21-30
92516,11-20
12925,21-30
24490,51-60
113610,21-30
198261,51-60
160815,21-30
251695,21-30
133919,21-30
93619,21-30
164268,11-20
201519,11-20
107497,21-30
318031,11-20
155243,21-30
314354,21-30
98837,21-30
151599,21-30
45443,21-30
301234,21-30
194904,21-30
177466,31-40
123186,21-30
59500,21-30
169300,21-30
146525,21-30
183907,21-30
255806,21-30
142702,21-30
168176,11-20
311774,21-30
240796,51-60
152470,21-30
49795,21-30
223885,21-30
178549,51-60
1391,31-40
105804,11-20
235373,21-30
174224,51-60
87022,21-30
171503,21-30
148078,21-30
127845,11-20
259914,31-40
36298,31-40
233996,21-30
279312,11-20
215569,51-60
193335,21-30
316967,21-30
249161,21-30
156757,11-20
6600,21-30
244130,31-40
234653,21-30
91872,21-30
33098,51-60
201223,21-30
128370,11-20
41668,11-20
177373,51-60
234069,21-30
223783,21-30
229058,11-20
235724,21-30
61779,51-60
55149,31-40
258159,21-30
50926,51-60
145494,51-60
205402,51-60
284659,21-30
50841,51-60
228574,21-30
213068,11-20
76550,21-30
155797,51-60
127944,31-40
148219,21-30
258798,11-20
6114,21-30
60831,21-30
60969,21-30
85211,21-30
10647,21-30
72679,51-60
254913,31-40
300064,21-30
271592,31-40
108919,21-30
46658,11-20
86673,11-20
67611,21-30
243780,11-20
85296,21-30
126260,21-30
61271,11-20
157593,21-30
138036,21-30
142777,51-60
60184,11-20
111049,11-20
49022,21-30
257575,21-30
198296,11-20
133477,21-30
307193,21-30
134082,21-30
310226,21-30
150095,51-60
97746,21-30
288120,31-40
51470,31-40
315155,51-60
237081,21-30
243570,51-60
91940,11-20
256264,51-60
172644,51-60
288604,11-20
238862,21-30
69074,51-60
173588,11-20
250884,21-30
187751,11-20
66078,21-30
217512,11-20
77906,21-30
38702,21-30
127559,21-30
30906,21-30
75800,11-20
179982,21-30
261667,21-30
122032,51-60
60100,21-30
121643,21-30
213472,51-60
185440,21-30
314295,21-30
247200,21-30
213005,11-20
293629,51-60
49116,11-20
150520,31-40
258841,11-20
139978,21-30
106608,11-20
4811,51-60
78463,21-30
267956,51-60
278761,11-20
125998,21-30
54816,21-30
286676,31-40
49964,21-30
74072,21-30
192818,21-30
129112,21-30
299068,21-30
40611,21-30
58240,51-60
131324,21-30
284830,21-30
137738,21-30
44206,21-30
214349,21-30
243074,21-30
243668,21-30
128018,21-30
278036,11-20
273614,31-40
185513,21-30
246229,21-30
172033,21-30
66854,21-30
261284,21-30
165001,21-30
65310,21-30
173589,11-20
200754,21-30
250889,21-30
14253,11-20
291345,21-30
89096,21-30
18514,21-30
298720,21-30
199259,21-30
260925,21-30
250942,51-60
283041,11-20
158480,21-30
45669,51-60
158875,21-30
177494,11-20
19583,21-30
50226,21-30
72365,31-40
226095,21-30
263604,21-30
153304,21-30
254890,31-40
267800,51-60
265228,21-30
89453,21-30
181471,21-30
159421,21-30
191747,21-30
203661,11-20
100600,21-30
195307,51-60
191136,51-60
271323,11-20
110905,11-20
159138,21-30
133221,11-20
4958,21-30
283394,21-30
114514,21-30
30340,31-40
264695,11-20
123318,11-20
310416,21-30
229128,11-20
217993,21-30
115881,51-60
70463,21-30
175907,21-30
226006,21-30
11811,51-60
57808,21-30
249066,51-60
22847,51-60
225649,21-30
163512,21-30
211004,31-40
77188,21-30
176360,21-30
160767,51-60
155732,11-20
32539,21-30
76699,31-40
244002,21-30
271379,21-30
215650,21-30
145242,21-30
2081,21-30
219384,21-30
277023,21-30
206815,21-30
68286,11-20
4479,31-40
225682,21-30
237128,21-30
133242,21-30
13359,21-30
261034,51-60
14132,31-40
236133,31-40
291291,51-60
59706,11-20
211257,31-40
164506,21-30
274365,21-30
143509,11-20
193590,31-40
78086,21-30
142562,21-30
265168,21-30
275843,11-20
105192,31-40
305818,11-20
114211,21-30
216134,31-40
316251,11-20
297038,11-20
304634,21-30
5906,11-20
73379,21-30
301569,21-30
245947,21-30
31421,21-30
228461,21-30
236004,21-30
210153,21-30
302473,21-30
282655,51-60
300860,21-30
161801,51-60
46990,11-20
292599,21-30
292241,21-30
280495,51-60
58806,51-60
256567,21-30
169965,11-20
195678,21-30
174527,21-30
167500,21-30
41902,21-30
224388,51-60
165298,21-30
92907,21-30
259911,21-30
216624,31-40
87702,21-30
318168,21-30
78667,31-40
207475,51-60
191205,21-30
90420,11-20
214539,21-30
212312,21-30
29742,51-60
19212,11-20
36593,21-30
112689,51-60
9489,31-40
137804,21-30
76173,21-30
286513,21-30
134776,21-30
155495,21-30
149977,51-60
286207,11-20
263917,21-30
206638,21-30
126741,11-20
174726,21-30
294253,11-20
287881,11-20
259374,21-30
82046,21-30
283114,21-30
172624,31-40
314138,11-20
241219,51-60
72117,21-30
206255,11-20
304300,51-60
257477,11-20
101602,21-30
75378,21-30
214410,51-60
279726,21-30
54754,21-30
26151,21-30
281745,21-30
64979,21-30
252845,51-60
281355,21-30
180155,21-30
135640,21-30
310593,11-20
90391,11-20
217848,11-20
54134,51-60
36215,51-60
59102,21-30
154833,21-30
189081,21-30
240464,31-40
77949,11-20
95786,11-20
313906,11-20
169086,31-40
74747,21-30
222987,21-30
300078,51-60
114340,51-60
124266,21-30
168494,31-40
249300,51-60
294801,21-30
36667,31-40
164123,21-30
118059,51-60
29762,21-30
16338,21-30
131705,21-30
293030,51-60
233104,21-30
356,21-30
184247,11-20
114203,11-20
299119,21-30
307505,51-60
307075,21-30
207492,21-30
133634,51-60
214644,51-60
20961,21-30
118075,11-20
205579,21-30
69240,11-20
72317,11-20
225878,51-60
215594,11-20
66919,21-30
206262,21-30
227197,51-60
215297,51-60
229697,21-30
293477,51-60
199101,21-30
92719,21-30
53723,11-20
177321,31-40
52281,11-20
290475,11-20
21188,11-20
127830,21-30
140272,21-30
8290,21-30
186416,31-40
238074,21-30
133934,11-20
149838,51-60
28898,51-60
253141,21-30
26313,51-60
242,21-30
49264,21-30
260063,21-30
160802,21-30
122254,31-40
288998,21-30
95628,51-60
121340,21-30
50130,21-30
15730,51-60
59738,11-20
103293,11-20
267766,11-20
187347,51-60
289327,21-30
86126,21-30
242804,21-30
208493,11-20
80107,21-30
153134,21-30
303103,51-60
50513,21-30
276569,11-20
35659,51-60
157065,21-30
187391,21-30
42757,21-30
53388,11-20
255929,21-30
84857,21-30
79798,21-30
151300,51-60
144859,11-20
110982,21-30
124251,51-60
134725,51-60
27117,11-20
295096,21-30
72111,21-30
234951,11-20
89190,21-30
285854,21-30
53970,21-30
71246,21-30
45934,21-30
33056,21-30
212623,51-60
40416,21-30
250960,51-60
25165,21-30
246230,21-30
209687,21-30
203507,21-30
312215,21-30
49365,21-30
120297,11-20
127638,21-30
33405,51-60
248792,11-20
14593,51-60
79094,11-20
181000,21-30
231095,21-30
215817,21-30
276976,21-30
77294,21-30
136697,21-30
254120,11-20
93731,11-20
17926,21-30
118886,11-20
133125,21-30
155953,21-30
250601,31-40
225496,51-60
194039,21-30
136705,21-30
285308,21-30
